Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Sales Rep,Location ID,Product ID,Quantity,Discount,Sales,Profit
US-2021-000192,2022-03-31,2022-04-02,Same Day,CU-57573,Organic,"73319,San Antonio",OFF-AR-1332017,2,0.37,1781.62,2.28
US-2021-000193,2021-04-20,2021-04-27,Same Day,CU-55234,Organic,"96577,Chicago",TEC-PH-6987100,3,0.01,1056.75,321.68
US-2021-000194,2021-07-26,2021-07-30,First Class,CU-14031,Organic,"54002,Phoenix",TEC-CO-1425902,4,0.21,1397.34,99.96
US-2021-000195,2022-09-07,2022-09-12,Second Class,CU-60604,Organic,"33291,Philadelphia",FUR-BO-5862048,3,0.1,1735.39,469.69
US-2021-000196,2021-04-07,2021-04-11,First Class,CU-79225,Organic,"92724,San Antonio",FUR-BO-2448777,7,0.41,1386.25,5.48
US-2021-000197,2021-03-18,2021-03-21,Second Class,CU-46084,Organic,"15801,San Jose",TEC-AC-5229958,10,0.01,1750.94,41.02
US-2021-000198,2023-03-07,2023-03-13,Same Day,CU-76109,Organic,"70800,Dallas",FUR-CH-1080085,10,0.43,653.87,-98.75
US-2021-000199,2021-05-15,2021-05-20,Second Class,CU-35670,Organic,"88607,Chicago",OFF-SU-7915115,7,0.11,219.85,-46.64
US-2021-000200,2021-06-18,2021-06-23,Second Class,CU-82422,Organic,"43677,Los Angeles",OFF-PA-8510912,4,0.18,139.28,476.71
US-2021-000201,2021-09-13,2021-09-15,First Class,CU-18743,Organic,"66494,Houston",TEC-MA-6397353,8,0.43,1644.65,-16.65
US-2021-000202,2022-06-07,2022-06-09,First Class,CU-41970,Organic,"93859,San Antonio",TEC-PH-2142074,9,0.0,532.66,91.91
US-2021-000203,2022-06-11,2022-06-13,Standard Class,CU-62219,Organic,"14931,San Antonio",FUR-TA-5190217,1,0.44,1550.04,14.53
US-2021-000204,2023-04-14,2023-04-20,Standard Class,CU-55540,Organic,"11873,Dallas",OFF-ST-6558467,9,0.41,1385.82,464.21
US-2021-000205,2021-01-20,2021-01-21,Second Class,CU-66135,Organic,"43056,San Antonio",TEC-CO-2297829,3,0.09,1617.49,-68.63
US-2021-000206,2021-09-24,2021-09-30,Standard Class,CU-84202,Organic,"11057,Houston",TEC-PH-1556240,7,0.15,1758.11,193.91
US-2021-000207,2021-08-21,2021-08-24,Same Day,CU-30296,Organic,"96033,Philadelphia",OFF-FA-5008843,2,0.2,1439.89,302.44
US-2021-000208,2021-10-08,2021-10-09,Second Class,CU-56771,Organic,"91022,Houston",TEC-PH-8100169,8,0.11,1256.68,254.43
US-2021-000209,2022-08-14,2022-08-21,Same Day,CU-83264,Organic,"61418,San Jose",TEC-AC-3485589,4,0.33,1912.8,210.91
US-2021-000210,2023-02-05,2023-02-12,Second Class,CU-97191,Organic,"67257,Phoenix",OFF-ST-6922558,6,0.09,773.88,-57.4
US-2021-000211,2022-12-29,2023-01-04,Standard Class,CU-64481,Organic,"40328,San Antonio",FUR-TA-6575440,2,0.29,1476.85,330.92
US-2021-000212,2023-02-02,2023-02-04,Same Day,CU-96135,Organic,"97178,Chicago",TEC-CO-2340505,4,0.14,949.33,128.02
US-2021-000213,2022-01-22,2022-01-23,Standard Class,CU-96899,Organic,"75272,San Jose",TEC-CO-8013363,5,0.47,800.11,255.45
US-2021-000214,2022-05-26,2022-05-28,First Class,CU-48778,Organic,"60079,San Antonio",TEC-CO-3269296,9,0.27,1975.69,345.55
US-2021-000215,2021-02-01,2021-02-04,Same Day,CU-22385,Organic,"67782,Phoenix",TEC-MA-9166910,7,0.0,417.24,95.47
US-2021-000216,2022-01-01,2022-01-06,First Class,CU-49441,Organic,"67403,San Jose",OFF-SU-5408070,4,0.4,1809.39,215.23
US-2021-000217,2022-10-25,2022-10-28,Second Class,CU-78458,Organic,"55757,Phoenix",FUR-TA-9475815,7,0.28,1222.47,252.25
US-2021-000218,2023-07-23,2023-07-25,Second Class,CU-35417,Organic,"73959,New York",TEC-MA-9039200,3,0.37,1112.97,240.02
US-2021-000219,2021-01-09,2021-01-16,First Class,CU-82381,Organic,"36307,San Diego",TEC-AC-7109871,9,0.44,443.47,242.9
US-2021-000220,2022-05-30,2022-06-02,Second Class,CU-59804,Organic,"15193,San Jose",TEC-CO-8218090,10,0.5,1849.51,29.65
US-2021-000221,2023-03-30,2023-04-06,Second Class,CU-55135,Organic,"40432,Dallas",FUR-BO-9692246,6,0.1,1667.77,487.85
US-2021-000222,2022-05-22,2022-05-27,First Class,CU-26429,Organic,"44721,Phoenix",FUR-FU-7576632,8,0.33,1589.28,1.07
US-2021-000223,2022-09-07,2022-09-13,First Class,CU-82602,Organic,"82397,San Diego",FUR-CH-9749888,4,0.5,740.28,439.06
US-2021-000224,2022-04-24,2022-05-01,Standard Class,CU-68145,Organic,"37725,Los Angeles",FUR-CH-7720835,9,0.01,1531.36,-80.41
US-2021-000225,2023-09-24,2023-10-01,First Class,CU-23918,Organic,"40879,San Antonio",FUR-BO-2982517,10,0.44,1845.06,126.19
US-2021-000226,2023-10-06,2023-10-07,Same Day,CU-50629,Organic,"66735,San Diego",FUR-BO-9545646,2,0.03,275.79,425.52
US-2021-000227,2023-07-10,2023-07-16,Same Day,CU-19981,Organic,"39450,San Antonio",FUR-TA-9260837,7,0.39,427.65,38.57
US-2021-000228,2022-09-20,2022-09-24,Same Day,CU-30518,Organic,"30022,New York",OFF-ST-8364123,9,0.37,1804.32,151.81
US-2021-000229,2022-09-15,2022-09-19,First Class,CU-14172,Organic,"88952,New York",TEC-AC-6673781,1,0.18,1756.23,-70.07
US-2021-000230,2022-11-24,2022-12-01,Same Day,CU-72270,Organic,"20686,Dallas",FUR-CH-6079360,5,0.15,135.64,-71.54
US-2021-000231,2023-03-23,2023-03-29,Same Day,CU-25123,Organic,"78295,San Antonio",TEC-MA-7117759,5,0.29,728.21,407.82
US-2021-000232,2022-10-25,2022-10-31,Standard Class,CU-76197,Organic,"29718,Los Angeles",FUR-TA-4346874,2,0.41,1190.43,319.59
US-2021-000233,2023-03-25,2023-03-26,Second Class,CU-24097,Organic,"73428,Phoenix",OFF-SU-8426242,7,0.31,1698.9,238.13
US-2021-000234,2023-09-08,2023-09-14,Standard Class,CU-24263,Organic,"90097,New York",OFF-ST-1308996,8,0.24,1991.79,-99.14
US-2021-000235,2021-12-10,2021-12-16,First Class,CU-58665,Organic,"68302,Los Angeles",OFF-ST-7654409,8,0.25,679.74,124.52
US-2021-000236,2021-04-07,2021-04-12,Standard Class,CU-31447,Organic,"94286,Chicago",OFF-BI-4535803,4,0.39,1037.19,-70.29
US-2021-000237,2023-01-04,2023-01-08,Standard Class,CU-93525,Organic,"23759,New York",TEC-AC-7245718,5,0.0,1870.51,331.41
US-2021-000238,2022-11-01,2022-11-04,Second Class,CU-36079,Organic,"55123,Los Angeles",TEC-CO-2809973,9,0.14,693.11,262.35
US-2021-000239,2022-03-24,2022-03-29,Standard Class,CU-89921,Organic,"11940,Philadelphia",FUR-TA-8156753,2,0.19,356.76,382.73
US-2021-000240,2022-11-01,2022-11-02,Same Day,CU-54465,Organic,"14516,Philadelphia",OFF-AR-2345919,3,0.22,1516.15,39.45
US-2021-000241,2022-10-25,2022-10-28,Second Class,CU-76308,Organic,"44235,New York",OFF-SU-1958801,5,0.27,173.19,349.62
US-2021-000242,2022-02-05,2022-02-09,Standard Class,CU-40735,Organic,"71676,Los Angeles",OFF-SU-2920602,5,0.23,1966.56,62.81
US-2021-000243,2021-04-20,2021-04-26,First Class,CU-74833,Organic,"16391,San Diego",OFF-ST-5651093,4,0.39,1855.02,-4.22
US-2021-000244,2022-10-08,2022-10-14,Same Day,CU-24681,Organic,"14241,San Diego",TEC-MA-3361389,2,0.06,1455.87,11.41
US-2021-000245,2021-08-23,2021-08-28,Same Day,CU-32780,Organic,"74703,Phoenix",OFF-BI-5854298,1,0.13,1328.18,54.81
US-2021-000246,2021-03-01,2021-03-06,Same Day,CU-32583,Organic,"40781,San Jose",TEC-PH-5157588,7,0.14,416.58,-92.9
US-2021-000247,2023-11-27,2023-12-03,Same Day,CU-11771,Organic,"86650,Phoenix",FUR-BO-6478160,5,0.19,1025.37,346.7
US-2021-000248,2021-07-26,2021-08-02,Standard Class,CU-62875,Organic,"79322,Houston",TEC-MA-4196136,2,0.28,1464.22,177.61
US-2021-000249,2022-01-29,2022-02-01,First Class,CU-57238,Organic,"36960,Los Angeles",TEC-MA-5993496,10,0.12,1145.87,276.92
US-2021-000250,2023-12-29,2023-12-31,Standard Class,CU-98697,Organic,"86520,San Jose",TEC-PH-1647596,6,0.2,1759.95,46.54
US-2021-000251,2023-02-03,2023-02-10,Second Class,CU-59326,Organic,"88827,Philadelphia",FUR-TA-1692935,10,0.15,1654.67,81.34
US-2021-000252,2023-05-21,2023-05-27,Standard Class,CU-86432,Organic,"39034,New York",FUR-CH-4870685,5,0.29,1065.43,82.6
US-2021-000253,2022-01-22,2022-01-25,Second Class,CU-64716,Organic,"63853,New York",FUR-TA-2721668,2,0.39,112.22,352.78
US-2021-000254,2023-01-13,2023-01-16,Same Day,CU-87536,Organic,"79869,Houston",TEC-PH-7136920,5,0.02,1262.5,16.36
US-2021-000255,2022-06-03,2022-06-10,Second Class,CU-20673,Organic,"84206,San Antonio",FUR-BO-9820252,4,0.49,279.21,318.5
US-2021-000256,2023-10-02,2023-10-04,Standard Class,CU-40239,Organic,"81417,Phoenix",FUR-CH-4141960,7,0.47,1531.71,-41.24
US-2021-000257,2023-05-31,2023-06-06,First Class,CU-59882,Organic,"67271,San Antonio",OFF-PA-4078424,7,0.24,657.83,309.59
US-2021-000258,2021-07-10,2021-07-14,Standard Class,CU-88650,Organic,"27155,San Diego",FUR-FU-8643855,10,0.06,13.77,427.09
US-2021-000259,2021-11-13,2021-11-17,Standard Class,CU-65400,Organic,"79771,Philadelphia",FUR-TA-9557435,3,0.23,985.9,404.16
US-2021-000260,2022-11-15,2022-11-16,Second Class,CU-93222,Organic,"77353,San Antonio",OFF-ST-5572097,1,0.27,423.33,350.67
US-2021-000261,2023-12-26,2024-01-01,Standard Class,CU-31677,Organic,"78895,New York",OFF-ST-7469516,1,0.17,1379.44,499.79
US-2021-000262,2021-03-05,2021-03-09,Standard Class,CU-31336,Organic,"87807,Philadelphia",FUR-BO-5326724,9,0.19,133.39,-48.27
US-2021-000263,2023-09-29,2023-10-01,Same Day,CU-45956,Organic,"27629,San Antonio",FUR-CH-7511741,10,0.44,900.02,423.97
US-2021-000264,2022-06-13,2022-06-14,Same Day,CU-99932,Organic,"53167,Chicago",TEC-PH-4677355,5,0.46,1771.18,240.74
US-2021-000265,2023-08-28,2023-09-02,First Class,CU-43074,Organic,"21294,Philadelphia",FUR-FU-5155617,6,0.24,979.72,392.21
US-2021-000266,2022-05-08,2022-05-12,First Class,CU-70957,Organic,"99708,San Diego",OFF-SU-7755929,8,0.01,929.71,116.11
US-2021-000267,2021-11-11,2021-11-18,Second Class,CU-75595,Organic,"18154,San Diego",OFF-FA-3699822,2,0.17,742.88,133.0
US-2021-000268,2023-06-14,2023-06-21,Second Class,CU-29661,Organic,"61874,San Antonio",TEC-CO-3589486,2,0.37,126.32,417.57
US-2021-000269,2021-07-01,2021-07-06,Same Day,CU-42321,Organic,"86586,San Diego",OFF-AR-9429639,7,0.22,1032.47,-37.13
US-2021-000270,2021-06-20,2021-06-25,Same Day,CU-66543,Organic,"19701,Houston",TEC-AC-8566840,2,0.41,1669.1,319.98
US-2021-000271,2023-09-23,2023-09-29,Standard Class,CU-14226,Organic,"25038,San Diego",TEC-CO-4727678,7,0.36,1339.29,234.86
US-2021-000272,2021-06-03,2021-06-10,Same Day,CU-95221,Organic,"44439,San Diego",FUR-CH-5392110,7,0.44,717.81,314.43
US-2021-000273,2021-05-13,2021-05-15,First Class,CU-57962,Organic,"95744,San Jose",OFF-SU-1613571,5,0.36,1433.03,5.48
US-2021-000274,2021-02-07,2021-02-12,Standard Class,CU-17096,Organic,"28629,Phoenix",TEC-PH-9032610,4,0.03,943.31,-15.92
US-2021-000275,2023-05-09,2023-05-16,First Class,CU-24606,Organic,"24688,San Antonio",FUR-FU-6039051,9,0.47,1269.23,-97.02
US-2021-000276,2022-03-10,2022-03-13,Second Class,CU-19867,Organic,"14794,San Diego",TEC-AC-4571964,4,0.18,1048.96,493.15
US-2021-000277,2021-11-06,2021-11-10,Standard Class,CU-85426,Organic,"92000,Los Angeles",FUR-BO-4615634,7,0.38,1449.31,-90.13
US-2021-000278,2023-05-29,2023-05-30,Same Day,CU-63517,Organic,"33162,San Jose",OFF-FA-3705962,4,0.0,1773.32,2.68
US-2021-000279,2022-02-22,2022-02-26,Same Day,CU-61629,Organic,"41103,Dallas",FUR-CH-5189490,10,0.23,258.39,177.45
US-2021-000280,2022-09-22,2022-09-26,Second Class,CU-36151,Organic,"75501,Phoenix",FUR-CH-2958441,5,0.17,249.82,127.56
US-2021-000281,2023-04-23,2023-04-25,Standard Class,CU-48130,Organic,"85520,San Diego",FUR-FU-9490766,4,0.31,372.03,-98.5
US-2021-000282,2021-02-03,2021-02-10,Second Class,CU-88546,Organic,"80960,San Antonio",FUR-BO-6235854,1,0.31,1115.01,468.13
US-2021-000283,2021-06-06,2021-06-12,First Class,CU-22045,Organic,"91683,San Antonio",TEC-AC-3205971,5,0.34,1583.72,459.03
US-2021-000284,2022-12-15,2022-12-22,Same Day,CU-99219,Organic,"31272,Houston",TEC-PH-7187711,10,0.48,1147.4,211.5
US-2021-000285,2023-03-18,2023-03-23,Second Class,CU-37221,Organic,"31095,New York",TEC-CO-8019263,8,0.15,1522.49,-79.57
US-2021-000286,2021-11-24,2021-11-30,First Class,CU-38985,Organic,"66199,San Antonio",FUR-BO-4161723,10,0.45,1860.66,71.32
US-2021-000287,2021-12-28,2022-01-04,Standard Class,CU-78008,Organic,"67148,Los Angeles",TEC-CO-1750319,10,0.05,864.88,309.25
US-2021-000288,2021-09-21,2021-09-26,Standard Class,CU-47236,Organic,"84970,San Antonio",OFF-ST-2731534,10,0.31,1400.27,470.42
US-2021-000289,2021-06-07,2021-06-08,First Class,CU-52949,Organic,"20606,San Antonio",OFF-AR-2316376,2,0.31,732.68,94.18
US-2021-000290,2022-08-31,2022-09-02,Standard Class,CU-46057,Organic,"91952,New York",OFF-PA-3317491,4,0.09,266.85,193.1
US-2021-000291,2023-11-02,2023-11-07,Standard Class,CU-59397,Organic,"37478,San Diego",OFF-SU-8414801,10,0.04,1004.78,5.49
US-2021-000292,2023-03-18,2023-03-19,Second Class,CU-58107,Organic,"43408,Dallas",OFF-ST-8051278,10,0.36,1996.75,245.83
US-2021-000293,2022-07-10,2022-07-14,First Class,CU-91970,Organic,"53779,Phoenix",OFF-PA-8448400,2,0.11,1175.47,-97.1
US-2021-000294,2023-02-14,2023-02-21,Standard Class,CU-95194,Organic,"63761,Los Angeles",FUR-BO-9409369,6,0.1,573.15,-98.07
US-2021-000295,2021-07-31,2021-08-06,Second Class,CU-43364,Organic,"81863,San Jose",OFF-FA-8777367,5,0.17,270.58,3.02
US-2021-000296,2021-08-04,2021-08-11,First Class,CU-15702,Organic,"91604,San Antonio",OFF-ST-9094126,4,0.3,1915.31,327.05
US-2021-000297,2023-01-20,2023-01-21,First Class,CU-10619,Organic,"45079,Philadelphia",FUR-BO-7469770,9,0.03,476.88,322.37
US-2021-000298,2021-09-20,2021-09-21,Same Day,CU-73572,Organic,"47349,San Antonio",FUR-FU-4151878,1,0.16,1424.67,-11.98
US-2021-000299,2021-01-09,2021-01-12,Same Day,CU-57178,Organic,"73895,San Antonio",FUR-BO-1755194,2,0.4,397.27,395.31
US-2021-000300,2021-10-29,2021-10-30,Standard Class,CU-86577,Organic,"26503,Dallas",FUR-FU-3487922,4,0.28,1271.12,-16.15
US-2021-000301,2023-09-23,2023-09-26,Second Class,CU-68704,Organic,"27729,San Diego",OFF-FA-2524548,9,0.45,253.2,183.09
US-2021-000302,2021-11-20,2021-11-23,First Class,CU-51332,Organic,"82181,Phoenix",TEC-MA-9916023,2,0.35,971.95,101.82
US-2021-000303,2022-07-30,2022-08-03,First Class,CU-91115,Organic,"81789,Phoenix",FUR-CH-3673648,8,0.3,1945.15,39.28
US-2021-000304,2021-12-24,2021-12-28,Same Day,CU-14849,Organic,"96077,San Jose",FUR-CH-3187281,4,0.05,794.13,-3.16
US-2021-000305,2021-05-09,2021-05-15,Same Day,CU-93058,Organic,"11756,San Jose",FUR-CH-4598998,10,0.19,1244.68,116.65
US-2021-000306,2023-08-06,2023-08-12,Second Class,CU-80605,Organic,"77932,San Diego",FUR-BO-9999802,9,0.18,1321.64,97.42
US-2021-000307,2023-10-25,2023-10-31,First Class,CU-35676,Organic,"45708,Phoenix",FUR-TA-5137981,3,0.5,1507.06,404.2
US-2021-000308,2023-09-10,2023-09-11,Standard Class,CU-51597,Organic,"45818,Houston",TEC-AC-4380200,9,0.44,1782.78,357.7
US-2021-000309,2021-10-15,2021-10-17,First Class,CU-92014,Organic,"11609,Dallas",OFF-AR-5429315,5,0.14,1105.14,408.1
US-2021-000310,2023-08-27,2023-08-31,Second Class,CU-21578,Organic,"54265,Dallas",OFF-PA-5429128,7,0.45,869.58,406.33
US-2021-000311,2021-12-01,2021-12-02,First Class,CU-11468,Organic,"98697,Phoenix",OFF-AR-8663717,4,0.31,1085.61,257.31
US-2021-000312,2021-09-17,2021-09-20,First Class,CU-65549,Organic,"18238,San Jose",OFF-ST-1247621,8,0.04,435.61,58.08
US-2021-000313,2023-04-26,2023-05-03,First Class,CU-63976,Organic,"25079,Phoenix",TEC-MA-3545263,1,0.11,1018.9,269.36
US-2021-000314,2021-03-26,2021-03-27,Same Day,CU-94082,Organic,"63874,San Jose",OFF-ST-1498343,3,0.24,349.01,449.48
US-2021-000315,2022-05-13,2022-05-15,Second Class,CU-99618,Organic,"58305,Chicago",TEC-PH-7934343,5,0.12,882.65,383.67
US-2021-000316,2021-03-24,2021-03-27,Standard Class,CU-36407,Organic,"32379,San Jose",TEC-MA-2890140,3,0.25,1070.78,125.11
US-2021-000317,2022-11-22,2022-11-28,Standard Class,CU-75119,Organic,"91600,Dallas",OFF-SU-7939324,10,0.34,1410.88,414.18
US-2021-000318,2022-07-20,2022-07-27,Standard Class,CU-10367,Organic,"45576,San Diego",FUR-BO-6713681,6,0.24,771.66,-66.04
US-2021-000319,2023-07-27,2023-07-28,Standard Class,CU-79287,Organic,"30784,Phoenix",TEC-PH-7583521,1,0.41,1511.49,301.3
US-2021-000320,2023-12-05,2023-12-09,Same Day,CU-66647,Organic,"80327,Philadelphia",FUR-TA-7796488,3,0.2,917.65,229.36
US-2021-000321,2021-11-12,2021-11-19,Standard Class,CU-37193,Organic,"84952,Philadelphia",FUR-TA-8087997,3,0.19,89.57,-4.81
US-2021-000322,2023-08-28,2023-08-31,Same Day,CU-84674,Organic,"19034,Phoenix",TEC-MA-1296228,2,0.29,143.91,41.48
US-2021-000323,2021-04-29,2021-04-30,Second Class,CU-87813,Organic,"85213,Dallas",FUR-CH-3095452,4,0.12,1583.25,22.7
US-2021-000324,2023-11-25,2023-11-26,Standard Class,CU-73344,Organic,"64395,San Diego",OFF-SU-1050104,3,0.4,391.97,167.91
US-2021-000325,2023-11-01,2023-11-03,Second Class,CU-99211,Organic,"11948,Philadelphia",TEC-CO-1818789,3,0.01,1076.42,234.84
US-2021-000326,2022-05-29,2022-06-05,Second Class,CU-63147,Organic,"55221,Philadelphia",OFF-BI-8772618,1,0.08,1255.64,405.06
US-2021-000327,2021-03-25,2021-03-28,Second Class,CU-77860,Organic,"41277,Los Angeles",FUR-TA-5310516,2,0.36,1847.16,244.33
US-2021-000328,2022-01-04,2022-01-08,Same Day,CU-54261,Organic,"56163,Philadelphia",TEC-PH-5406605,9,0.16,1338.16,414.54
US-2021-000329,2022-10-14,2022-10-18,Standard Class,CU-98996,Organic,"65478,Los Angeles",OFF-PA-1180672,9,0.3,1165.48,390.47
US-2021-000330,2021-12-02,2021-12-07,Same Day,CU-33075,Organic,"79659,Phoenix",TEC-CO-7391382,3,0.35,1928.04,390.38
US-2021-000331,2022-06-22,2022-06-23,Same Day,CU-68224,Organic,"28963,Houston",TEC-PH-4523859,6,0.13,139.66,280.63
US-2021-000332,2021-02-26,2021-02-27,First Class,CU-72914,Organic,"31221,San Jose",TEC-MA-5919567,10,0.5,1115.32,310.76
US-2021-000333,2023-07-11,2023-07-12,Second Class,CU-30569,Organic,"79267,Houston",TEC-AC-7036874,2,0.31,460.89,304.9
US-2021-000334,2021-11-19,2021-11-22,Same Day,CU-33363,Organic,"32283,Houston",OFF-PA-5059336,1,0.45,607.88,97.94
US-2021-000335,2021-11-09,2021-11-11,Standard Class,CU-37651,Organic,"36602,San Antonio",TEC-MA-6121484,5,0.28,1348.47,-79.86
US-2021-000336,2022-08-30,2022-09-01,Standard Class,CU-67426,Organic,"84740,San Jose",FUR-CH-9732956,1,0.46,1523.7,308.04
US-2021-000337,2023-08-12,2023-08-14,Second Class,CU-53798,Organic,"68296,San Antonio",FUR-FU-5392977,6,0.42,1347.2,65.95
US-2021-000338,2021-05-21,2021-05-22,Standard Class,CU-11373,Organic,"34400,San Diego",FUR-FU-3642113,8,0.49,1957.09,280.72
US-2021-000339,2022-05-10,2022-05-11,Second Class,CU-27266,Organic,"80999,San Diego",FUR-FU-3525510,2,0.43,627.17,-32.77
US-2021-000340,2022-08-13,2022-08-17,Standard Class,CU-43934,Organic,"69490,Los Angeles",OFF-PA-1372766,10,0.21,1137.83,149.66
US-2021-000341,2022-06-19,2022-06-23,Standard Class,CU-19231,Organic,"57340,San Antonio",FUR-TA-7692878,9,0.22,1576.16,114.15
US-2021-000342,2023-07-13,2023-07-18,First Class,CU-84589,Organic,"95011,Houston",FUR-BO-7531489,1,0.18,1763.3,457.22
US-2021-000343,2022-02-19,2022-02-20,Standard Class,CU-73334,Organic,"58050,New York",OFF-ST-8157291,3,0.3,270.62,55.91
US-2021-000344,2021-07-04,2021-07-07,Same Day,CU-81952,Organic,"62726,San Jose",FUR-FU-5676048,7,0.36,1168.63,-62.03
US-2021-000345,2023-12-18,2023-12-25,Same Day,CU-96010,Organic,"49970,Dallas",TEC-MA-1068954,6,0.49,1464.94,-18.54
US-2021-000346,2022-11-27,2022-11-28,Standard Class,CU-32254,Organic,"90491,New York",FUR-FU-3507186,4,0.43,796.62,242.02
US-2021-000347,2022-02-14,2022-02-20,First Class,CU-16225,Organic,"37799,Chicago",TEC-MA-4526687,3,0.21,1182.83,185.82
US-2021-000348,2021-04-22,2021-04-23,Same Day,CU-92132,Organic,"74889,San Jose",FUR-CH-1479480,5,0.18,232.1,309.84
US-2021-000349,2021-12-26,2021-12-31,Same Day,CU-83248,Organic,"14711,San Diego",OFF-FA-1418798,2,0.06,746.4,429.3
US-2021-000350,2022-02-13,2022-02-14,Standard Class,CU-69536,Organic,"91357,New York",FUR-TA-8704209,10,0.29,1166.03,137.29
US-2021-000351,2021-11-18,2021-11-24,Same Day,CU-95849,Organic,"55249,Philadelphia",TEC-PH-6657159,10,0.21,1460.56,440.35
US-2021-000352,2022-05-05,2022-05-06,Same Day,CU-79943,Organic,"43275,Los Angeles",TEC-AC-2752269,5,0.44,1527.33,-90.99
US-2021-000353,2022-03-11,2022-03-17,Standard Class,CU-65841,Organic,"70317,Phoenix",OFF-BI-4022469,1,0.42,170.81,362.38
US-2021-000354,2022-01-07,2022-01-09,First Class,CU-46682,Organic,"69828,Phoenix",TEC-PH-4979885,5,0.14,1484.8,91.51
US-2021-000355,2022-12-23,2022-12-24,Second Class,CU-79812,Organic,"28736,San Diego",OFF-SU-6688450,6,0.21,1680.99,286.7
US-2021-000356,2022-06-08,2022-06-11,Second Class,CU-86862,Organic,"55595,Philadelphia",FUR-TA-8796849,5,0.21,1124.22,274.5
US-2021-000357,2021-07-17,2021-07-19,Second Class,CU-42095,Organic,"86657,Phoenix",TEC-PH-5831675,8,0.27,1383.46,403.86
US-2021-000358,2021-08-30,2021-09-03,First Class,CU-35441,Organic,"55697,Los Angeles",FUR-TA-8457161,6,0.28,967.41,-92.51
US-2021-000359,2022-05-10,2022-05-16,First Class,CU-54358,Organic,"23573,New York",FUR-FU-8185623,5,0.2,1189.74,-82.56
US-2021-000360,2023-02-17,2023-02-23,Second Class,CU-30262,Organic,"26860,Philadelphia",TEC-AC-8163576,2,0.47,1778.12,291.91
US-2021-000361,2022-12-26,2023-01-01,Second Class,CU-45906,Organic,"79495,New York",TEC-AC-5347226,1,0.21,1150.98,118.62
US-2021-000362,2022-05-15,2022-05-22,First Class,CU-50786,Organic,"85299,Los Angeles",OFF-SU-6181531,1,0.43,1884.01,52.94
US-2021-000363,2022-03-29,2022-04-04,Standard Class,CU-28192,Organic,"43601,Los Angeles",OFF-SU-9858709,9,0.12,1205.01,320.1
US-2021-000364,2021-08-26,2021-09-02,Second Class,CU-71847,Organic,"12290,San Antonio",TEC-CO-4552361,4,0.34,1887.22,23.81
US-2022-000365,2022-07-04,2022-07-07,Standard Class,CU-63193,Organic,"80797,Dallas",OFF-SU-7274388,10,0.43,1673.66,356.0
US-2022-000366,2022-01-26,2022-01-30,Second Class,CU-18475,Organic,"22358,San Jose",TEC-PH-7870405,9,0.47,107.51,491.33
US-2022-000367,2023-07-30,2023-08-03,Same Day,CU-60739,Organic,"86513,San Jose",OFF-AR-2777034,9,0.41,1593.51,127.16
US-2022-000368,2022-05-06,2022-05-12,Same Day,CU-70985,Organic,"32675,Phoenix",OFF-PA-1025044,6,0.44,78.29,-99.98
US-2022-000369,2022-11-03,2022-11-08,First Class,CU-72893,Organic,"82880,San Jose",TEC-AC-9470603,9,0.16,1226.38,147.92
US-2022-000370,2023-04-17,2023-04-21,Standard Class,CU-52387,Organic,"58418,Dallas",TEC-CO-9820042,3,0.28,860.5,148.51
US-2022-000371,2023-07-19,2023-07-26,Standard Class,CU-17582,Organic,"87689,San Diego",OFF-ST-4595692,4,0.49,574.1,486.28
US-2022-000372,2021-04-28,2021-05-04,Standard Class,CU-28761,Organic,"70947,Dallas",FUR-BO-4451489,7,0.18,1507.76,-92.36
US-2022-000373,2023-11-01,2023-11-02,Second Class,CU-16599,Organic,"83635,San Jose",OFF-PA-2032518,4,0.49,1747.97,68.94
US-2022-000374,2021-09-18,2021-09-20,Second Class,CU-75939,Organic,"66269,Dallas",TEC-CO-7014351,6,0.45,1455.33,474.94
US-2022-000375,2023-02-20,2023-02-26,Second Class,CU-32815,Organic,"14687,Phoenix",OFF-AR-7719739,10,0.19,1507.4,283.41
US-2022-000376,2022-01-29,2022-02-02,Standard Class,CU-39449,Organic,"88859,Houston",OFF-BI-4630539,9,0.44,1001.2,391.2
US-2022-000377,2023-11-27,2023-12-02,Same Day,CU-56112,Organic,"26451,San Jose",OFF-SU-6358442,5,0.27,403.7,382.74
US-2022-000378,2023-06-17,2023-06-22,Same Day,CU-79508,Organic,"44712,New York",TEC-PH-6824229,4,0.15,1905.57,220.22
US-2022-000379,2022-10-29,2022-11-05,First Class,CU-12664,Organic,"53351,New York",TEC-AC-6927026,2,0.37,1077.56,75.25
US-2022-000380,2021-06-12,2021-06-17,Same Day,CU-62074,Organic,"54714,Dallas",FUR-TA-8406458,1,0.37,1810.47,311.92
US-2022-000381,2023-09-15,2023-09-21,Same Day,CU-61516,Organic,"74269,San Diego",TEC-AC-9273820,2,0.48,1396.12,246.04
US-2022-000382,2023-12-12,2023-12-13,Same Day,CU-66862,Organic,"44000,San Jose",OFF-AR-2346830,5,0.04,93.36,278.66
US-2022-000383,2023-07-29,2023-07-31,Standard Class,CU-91461,Organic,"70066,New York",TEC-CO-8761002,2,0.4,983.73,60.93
