Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Sales Rep,Location ID,Product ID,Quantity,Discount,Sales,Profit
CA-2014-100895,02-Jun-14,06-Jun-14,Standard Class,SV-20785,Organic,"30076,Roswell","OFF-ST-10001490,Hot File 7-Pocket, Floor Stand",2,0,356.94,107.08
CA-2014-103940,17-Sep-14,21-Sep-14,Standard Class,BN-11515,Organic,"98103,Seattle","OFF-ST-10004963,Eldon Gobal File Keepers",2,0,30.28,1.21
CA-2014-103940,17-Sep-14,21-Sep-14,Standard Class,BN-11515,Organic,"98103,Seattle","FUR-FU-10004671,Executive Impressions 12"" Wall Clock",2,0,35.34,13.43
CA-2017-117863,18-May-17,23-May-17,Standard Class,TS-21340,Organic,"10024,New York City","FUR-FU-10002456,Master Caster Door Stop, Large Neon Orange",2,0,14.56,6.26
CA-2017-152961,15-Jan-17,19-Jan-17,Standard Class,SC-20095,Organic,"2169,Quincy","OFF-PA-10004675,Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",2,0,12.7,5.84
CA-2016-167556,29-Mar-16,02-Apr-16,Standard Class,JM-15250,Organic,"10009,New York City","OFF-PA-10000466,Memo Book, 100 Message Capacity, 5 3/8” x 11”",2,0,13.48,6.74
CA-2015-165624,23-Aug-15,28-Aug-15,Standard Class,FH-14350,Organic,"30318,Atlanta","OFF-PA-10002499,Xerox 1890",2,0,97.88,48.94
CA-2014-116904,23-Sep-14,28-Sep-14,Standard Class,SC-20095,Organic,"55407,Minneapolis","OFF-BI-10000301,GBC Instant Report Kit",2,0,12.94,6.47
CA-2017-115546,14-May-17,18-May-17,Standard Class,AH-10465,Organic,"10035,New York City","OFF-ST-10002214,X-Rack File for Hanging Folders",2,0,22.58,5.87
CA-2015-154200,18-Jun-15,22-Jun-15,Standard Class,BG-11740,Organic,"92105,San Diego","OFF-AR-10001044,BOSTON Ranger #55 Pencil Sharpener, Black",2,0,51.98,15.07
CA-2017-151358,18-Aug-17,22-Aug-17,Standard Class,NF-18595,Organic,"98105,Seattle","OFF-ST-10000046,Fellowes Super Stor/Drawer Files",2,0,323.1,61.39
CA-2014-166989,14-Nov-14,18-Nov-14,Standard Class,RM-19675,Organic,"10011,New York City","OFF-PA-10004470,Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",2,0,11.36,5.23
CA-2015-115945,25-Jun-15,01-Jul-15,Standard Class,AB-10165,Organic,"90045,Los Angeles","OFF-AR-10004062,Staples in misc. colors",2,0,20.96,5.24
CA-2015-136735,26-Jul-15,02-Aug-15,Standard Class,HA-14920,Organic,"94110,San Francisco","OFF-EN-10002230,Airmail Envelopes",2,0,167.86,78.89
US-2016-165078,05-Nov-16,10-Nov-16,Standard Class,MA-17995,Organic,"46226,Lawrence","OFF-AR-10002987,Prismacolor Color Pencil Set",2,0,39.68,16.27
US-2014-154879,06-May-14,11-May-14,Standard Class,SN-20710,Organic,"90004,Los Angeles","OFF-LA-10004425,Staple-on labels",2,0,5.78,2.72
CA-2015-121965,19-Jun-15,23-Jun-15,Standard Class,LH-17155,Organic,"90032,Los Angeles","FUR-FU-10000732,Eldon 200 Class Desk Accessories",2,0,12.56,4.02
CA-2017-168641,24-Nov-17,01-Dec-17,Standard Class,KA-16525,Organic,"10035,New York City","OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers",2,0,167.96,78.94
CA-2017-168641,24-Nov-17,01-Dec-17,Standard Class,KA-16525,Organic,"10035,New York City","OFF-PA-10001972,Xerox 214",2,0,12.96,6.22
CA-2016-109365,03-Nov-16,08-Nov-16,Standard Class,XP-21865,Organic,"90049,Los Angeles","OFF-AP-10002998,Holmes 99% HEPA Air Purifier",2,0,43.32,14.3
US-2014-138247,24-Dec-14,29-Dec-14,Standard Class,BF-11170,Organic,"90045,Los Angeles","OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator",2,0,361.96,101.35
US-2017-105046,17-Jul-17,23-Jul-17,Standard Class,BE-11335,Organic,"13440,Rome","TEC-PH-10004536,Avaya 5420 Digital phone",2,0,269.98,67.5
CA-2016-139395,12-Dec-16,18-Dec-16,Standard Class,MG-17650,Organic,"49201,Jackson","OFF-ST-10000885,Fellowes Desktop Hanging File Manager",2,0,26.86,6.72
CA-2015-117800,21-Sep-15,26-Sep-15,Standard Class,TH-21550,Organic,"2149,Everett","TEC-PH-10002415,Polycom VoiceStation 500 Conference phone",2,0,589.9,147.48
CA-2017-132647,17-Feb-17,23-Feb-17,Standard Class,GH-14410,Organic,"8861,Perth Amboy","OFF-PA-10001838,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2,0,11.76,5.76
CA-2014-114510,14-Mar-14,19-Mar-14,Standard Class,JF-15295,Organic,"84321,Logan","OFF-ST-10003221,Staple magnet",2,0,21.36,5.77
CA-2015-155054,13-Jun-15,19-Jun-15,Standard Class,PS-19045,Organic,"4240,Lewiston","OFF-BI-10004970,ACCOHIDE 3-Ring Binder, Blue, 1""",2,0,8.26,3.88
CA-2015-155054,13-Jun-15,19-Jun-15,Standard Class,PS-19045,Organic,"4240,Lewiston","OFF-BI-10002824,Recycled Easel Ring Binders",2,0,29.84,13.43
CA-2015-155054,13-Jun-15,19-Jun-15,Standard Class,PS-19045,Organic,"4240,Lewiston","TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad",2,0,67.98,14.96
CA-2015-105725,18-Feb-15,24-Feb-15,Standard Class,GT-14755,Organic,"90805,Long Beach","OFF-LA-10003510,Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2,0,61.06,28.09
CA-2017-164364,12-Nov-17,16-Nov-17,Standard Class,CS-12355,Organic,"98115,Seattle","OFF-LA-10004853,Avery 483",2,0,9.96,4.58
CA-2017-117436,08-Jun-17,14-Jun-17,Standard Class,LW-17125,Organic,"6360,Norwich","OFF-BI-10004040,Wilson Jones Impact Binders",2,0,10.36,5.08
CA-2014-120278,07-Nov-14,12-Nov-14,Standard Class,MS-17365,Organic,"54401,Wausau","OFF-ST-10002214,X-Rack File for Hanging Folders",2,0,22.58,5.87
CA-2017-167661,05-Oct-17,10-Oct-17,Standard Class,MP-18175,Organic,"94110,San Francisco","OFF-PA-10002581,Xerox 1951",2,0,61.96,27.88
CA-2017-154123,20-Nov-17,25-Nov-17,Standard Class,SC-20050,Organic,"42420,Henderson","FUR-FU-10000629,9-3/4 Diameter Round Wall Clock",2,0,27.58,11.58
CA-2014-107818,08-Sep-14,14-Sep-14,Standard Class,MC-17275,Organic,"99301,Pasco","OFF-AR-10003045,Prang Colored Pencils",2,0,5.88,2.65
CA-2017-104080,08-Mar-17,15-Mar-17,Standard Class,AH-10210,Organic,"92804,Anaheim","OFF-AR-10001972,Newell 323",2,0,3.36,0.87
CA-2015-156482,06-Feb-15,13-Feb-15,Standard Class,IL-15100,Organic,"19805,Wilmington","OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters",2,0,5.68,1.76
CA-2015-144190,09-Jun-15,13-Jun-15,Standard Class,NC-18415,Organic,"48073,Royal Oak","OFF-PA-10000304,Xerox 1995",2,0,12.96,6.22
CA-2016-164896,07-Nov-16,12-Nov-16,Standard Class,PS-19045,Organic,"92054,Oceanside","OFF-PA-10002246,Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",2,0,12.9,6.32
CA-2016-155033,07-Oct-16,12-Oct-16,Standard Class,CC-12475,Organic,"90032,Los Angeles","OFF-PA-10000143,Astroparche Fine Business Paper",2,0,10.56,5.07
CA-2015-169796,09-Nov-15,14-Nov-15,Standard Class,Dp-13240,Organic,"10035,New York City","TEC-MA-10000045,Zebra ZM400 Thermal Label Printer",2,0,"2,321.90",1114.51
CA-2016-133795,18-Dec-16,24-Dec-16,Standard Class,JE-15475,Organic,"92037,San Diego","TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive",2,0,72.64,21.79
US-2017-130953,29-Jul-17,03-Aug-17,Standard Class,RF-19735,Organic,"73120,Oklahoma City","OFF-BI-10004828,GBC Poly Designer Binding Covers",2,0,33.48,16.41
US-2017-130953,29-Jul-17,03-Aug-17,Standard Class,RF-19735,Organic,"73120,Oklahoma City","OFF-AP-10002311,Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",2,0,137.62,60.55
CA-2015-150511,18-Sep-15,24-Sep-15,Standard Class,AB-10060,Organic,"98198,Des Moines","OFF-PA-10001776,Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",2,0,18.54,8.71
CA-2015-136798,08-May-15,12-May-15,Standard Class,DL-12925,Organic,"55407,Minneapolis","OFF-BI-10003684,Wilson Jones Legal Size Ring Binders",2,0,43.98,21.99
CA-2014-124478,08-Aug-14,12-Aug-14,Standard Class,MA-17560,Organic,"48183,Trenton","TEC-PH-10001128,Motorola Droid Maxx",2,0,299.98,83.99
CA-2015-154886,08-Nov-15,12-Nov-15,Standard Class,SW-20455,Organic,"94109,San Francisco","TEC-AC-10001956,Microsoft Arc Touch Mouse",2,0,119.9,43.16
CA-2017-161333,02-Feb-17,07-Feb-17,Standard Class,JL-15835,Organic,"90045,Los Angeles","FUR-FU-10003039,Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",2,0,86.26,29.33
CA-2014-121006,10-Nov-14,16-Nov-14,Standard Class,SC-20020,Organic,"48640,Midland","OFF-AR-10001149,Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",2,0,3.9,1.52
US-2017-141943,05-May-17,09-May-17,Standard Class,DK-12985,Organic,"94122,San Francisco","OFF-EN-10003448,Peel & Seel Recycled Catalog Envelopes, Brown",2,0,23.16,11.58
CA-2015-102015,12-Sep-15,18-Sep-15,Standard Class,TM-21010,Organic,"13021,Auburn","OFF-AR-10004685,Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,0,9.26,3.06
CA-2015-102015,12-Sep-15,18-Sep-15,Standard Class,TM-21010,Organic,"13021,Auburn","OFF-ST-10001713,Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",2,0,105.98,4.24
CA-2015-102015,12-Sep-15,18-Sep-15,Standard Class,TM-21010,Organic,"13021,Auburn","OFF-LA-10002043,Avery 489",2,0,20.7,9.94
US-2017-159562,09-Sep-17,15-Sep-17,Standard Class,JB-16000,Organic,"48066,Roseville","OFF-EN-10000461,#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2,0,17.48,8.22
US-2014-147648,26-Nov-14,01-Dec-14,Standard Class,LS-16975,Organic,"94109,San Francisco","OFF-PA-10001033,Xerox 1893",2,0,81.98,40.17
CA-2014-166744,20-Sep-14,24-Sep-14,Standard Class,DN-13690,Organic,"21044,Columbia","TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",2,0,59.98,26.39
CA-2016-130078,08-Aug-16,14-Aug-16,Standard Class,CC-12145,Organic,"73120,Oklahoma City","OFF-PA-10003270,Xerox 1954",2,0,10.56,4.75
CA-2017-152709,07-Oct-17,12-Oct-17,Standard Class,DB-13210,Organic,"48234,Detroit","OFF-ST-10001837,SAFCO Mobile Desk Side File, Wire Frame",2,0,85.52,22.24
CA-2014-150490,05-Aug-14,11-Aug-14,Standard Class,SS-20590,Organic,"94122,San Francisco","OFF-ST-10000321,Akro Stacking Bins",2,0,15.78,0.63
CA-2014-150490,05-Aug-14,11-Aug-14,Standard Class,SS-20590,Organic,"94122,San Francisco","OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener",2,0,45.98,12.87
CA-2016-122017,29-Dec-16,02-Jan-17,Standard Class,CD-11920,Organic,"67212,Wichita","OFF-AP-10001293,Belkin 8 Outlet Surge Protector",2,0,81.96,22.95
US-2017-120649,20-Jan-17,26-Jan-17,Standard Class,JF-15490,Organic,"6708,Waterbury","OFF-AR-10001545,Newell 326",2,0,3.52,1.02
US-2014-119081,12-Sep-14,19-Sep-14,Standard Class,TA-21385,Organic,"66062,Olathe","OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine",2,0,331.96,149.38
US-2014-119081,12-Sep-14,19-Sep-14,Standard Class,TA-21385,Organic,"66062,Olathe","FUR-FU-10003464,Seth Thomas 8 1/2"" Cubicle Clock",2,0,40.56,12.98
CA-2017-130631,29-Dec-17,02-Jan-18,Standard Class,BS-11755,Organic,"98026,Edmonds","FUR-FU-10004093,Hand-Finished Solid Wood Document Frame",2,0,68.46,20.54
CA-2015-159779,25-Sep-15,29-Sep-15,Standard Class,SB-20185,Organic,"3301,Concord","OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers",2,0,68.62,32.25
CA-2015-168634,06-Dec-15,11-Dec-15,Standard Class,AF-10870,Organic,"94109,San Francisco","OFF-AP-10001626,Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,0,7.78,2.02
CA-2017-117198,31-Aug-17,05-Sep-17,Standard Class,BG-11035,Organic,"71203,Monroe","TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System",2,0,659.9,217.77
CA-2016-147431,02-Feb-16,07-Feb-16,Standard Class,AB-10105,Organic,"10011,New York City","OFF-ST-10003994,Belkin 19"" Center-Weighted Shelf, Gray",2,0,117.96,5.9
CA-2014-127614,11-Feb-14,15-Feb-14,Standard Class,NF-18385,Organic,"23320,Chesapeake","OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings",2,0,17.46,8.21
CA-2016-142405,11-Jun-16,15-Jun-16,Standard Class,SE-20110,Organic,"98103,Seattle","OFF-LA-10004093,Avery 486",2,0,14.62,6.87
CA-2016-146318,22-Jan-16,27-Jan-16,Standard Class,MC-17275,Organic,"98105,Seattle","OFF-PA-10003953,Xerox 218",2,0,12.96,6.22
CA-2016-143924,28-Jul-16,03-Aug-16,Standard Class,SC-20680,Organic,"49423,Holland","OFF-PA-10002120,Xerox 1889",2,0,109.92,53.86
CA-2017-117324,08-Dec-17,13-Dec-17,Standard Class,JP-15520,Organic,"53711,Madison","OFF-LA-10003510,Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2,0,61.06,28.09
CA-2014-148614,20-Jan-14,25-Jan-14,Standard Class,MV-17485,Organic,"90049,Los Angeles","OFF-PA-10002893,Wirebound Service Call Books, 5 1/2"" x 4""",2,0,19.36,9.29
CA-2014-148614,20-Jan-14,25-Jan-14,Standard Class,MV-17485,Organic,"90049,Los Angeles","FUR-FU-10003194,Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",2,0,19.3,5.79
CA-2016-122063,03-Dec-16,07-Dec-16,Standard Class,MM-17920,Organic,"47374,Richmond","FUR-TA-10004575,Hon 5100 Series Wood Tables",2,0,581.96,104.75
CA-2015-121783,10-Nov-15,14-Nov-15,Standard Class,PO-19180,Organic,"55113,Roseville","OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum",2,0,715.64,178.91
US-2014-138835,10-Sep-14,14-Sep-14,Standard Class,DA-13450,Organic,"23464,Virginia Beach","OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders",2,0,9.64,4.72
CA-2015-108119,01-Nov-15,08-Nov-15,Standard Class,MS-17530,Organic,"72032,Conway","FUR-TA-10002530,Iceberg OfficeWorks 42"" Round Tables",2,0,301.96,45.29
CA-2015-147879,07-May-15,12-May-15,Standard Class,CC-12220,Organic,"42301,Owensboro","OFF-PA-10001952,Xerox 1902",2,0,45.68,21.01
US-2015-126977,17-Sep-15,23-Sep-15,Standard Class,PF-19120,Organic,"10035,New York City","TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System",2,0,659.9,217.77
US-2015-126977,17-Sep-15,23-Sep-15,Standard Class,PF-19120,Organic,"10035,New York City","OFF-PA-10004071,Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2,0,110.96,53.26
CA-2015-143980,25-Dec-15,29-Dec-15,Standard Class,JK-15640,Organic,"10011,New York City","OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",2,0,414.96,124.49
CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,RB-19465,Organic,"74133,Tulsa","OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems",2,0,32.06,15.39
CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,RB-19465,Organic,"74133,Tulsa","FUR-CH-10004698,Padded Folding Chairs, Black, 4/Carton",2,0,161.96,45.35
CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,RB-19465,Organic,"74133,Tulsa","OFF-ST-10003327,Akro-Mils 12-Gallon Tote",2,0,19.86,5.76
CA-2016-114895,21-Nov-16,28-Nov-16,Standard Class,MV-18190,Organic,"10035,New York City","OFF-PA-10000232,Xerox 1975",2,0,12.96,6.35
CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,JS-16030,Organic,"39401,Hattiesburg","OFF-BI-10003007,Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2,0,77.56,35.68
CA-2014-107524,02-Mar-14,08-Mar-14,Standard Class,KN-16705,Organic,"10009,New York City","OFF-EN-10001990,Staple envelope",2,0,11.36,5.34
CA-2016-151561,01-Sep-16,07-Sep-16,Standard Class,PG-18820,Organic,"10011,New York City","TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",2,0,72.48,30.44
CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,SV-20365,Organic,"10035,New York City","TEC-AC-10002647,Logitech Wireless Boombox Speaker - portable - wireless, wired",2,0,212.8,95.76
CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,SV-20365,Organic,"10035,New York City","TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive",2,0,72.64,21.79
CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,SV-20365,Organic,"10035,New York City","OFF-PA-10002713,Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",2,0,13.76,6.33
CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,SV-20365,Organic,"10035,New York City","OFF-FA-10000304,Advantus Push Pins",2,0,4.36,1.79
CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,SV-20365,Organic,"10035,New York City","TEC-PH-10002885,Apple iPhone 5",2,0,"1,299.66",350.91
CA-2017-162033,26-Mar-17,02-Apr-17,Standard Class,EM-14200,Organic,"23464,Virginia Beach","OFF-FA-10003021,Staples",2,0,3.76,1.32
CA-2017-121083,09-Jul-17,15-Jul-17,Standard Class,JF-15190,Organic,"6040,Manchester","TEC-PH-10001336,Digium D40 VoIP phone",2,0,257.98,74.81
US-2014-106299,02-Aug-14,08-Aug-14,Standard Class,NZ-18565,Organic,"65807,Springfield","TEC-AC-10003237,Memorex Micro Travel Drive 4 GB",2,0,21.2,9.12
US-2014-106299,02-Aug-14,08-Aug-14,Standard Class,NZ-18565,Organic,"65807,Springfield","OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top",2,0,838.38,226.36
CA-2015-158421,21-Sep-15,26-Sep-15,Standard Class,GB-14575,Organic,"29203,Columbia","OFF-EN-10001453,Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",2,0,121.96,57.32
CA-2015-158421,21-Sep-15,26-Sep-15,Standard Class,GB-14575,Organic,"29203,Columbia","OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus",2,0,63.96,6.4
CA-2015-158421,21-Sep-15,26-Sep-15,Standard Class,GB-14575,Organic,"29203,Columbia","OFF-BI-10000050,Angle-D Binders with Locking Rings, Label Holders",2,0,14.6,6.86
CA-2015-149909,13-Nov-15,17-Nov-15,Standard Class,RA-19915,Organic,"47201,Columbus","OFF-PA-10001790,Xerox 1910",2,0,96.08,46.12
CA-2016-160220,20-Oct-16,26-Oct-16,Standard Class,JS-16030,Organic,"48183,Trenton","TEC-PH-10001557,Pyle PMP37LED",2,0,191.98,51.83
CA-2015-134075,12-Dec-15,16-Dec-15,Standard Class,HA-14905,Organic,"95123,San Jose","OFF-ST-10001496,Standard Rollaway File with Lock",2,0,360.38,93.7
CA-2015-112305,20-Nov-15,25-Nov-15,Standard Class,KB-16405,Organic,"98105,Seattle","TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse",2,0,13.98,6.01
CA-2017-121580,29-May-17,04-Jun-17,Standard Class,ML-17410,Organic,"47201,Columbus","OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup",2,0,465.16,120.94
CA-2014-167927,20-Jan-14,26-Jan-14,Standard Class,XP-21865,Organic,"48185,Westland","OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",2,0,66.58,15.98
CA-2015-104486,01-May-15,06-May-15,Standard Class,PO-18850,Organic,"94109,San Francisco","OFF-SU-10002573,Acme 10"" Easy Grip Assistive Scissors",2,0,35.06,10.52
CA-2015-115693,10-Dec-15,15-Dec-15,Standard Class,FC-14245,Organic,"90032,Los Angeles","OFF-AR-10003582,Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2,0,56.3,15.76
US-2016-116442,15-Dec-16,22-Dec-16,Standard Class,BP-11230,Organic,"90004,Los Angeles","FUR-FU-10002364,Eldon Expressions Wood Desk Accessories, Oak",2,0,14.76,4.28
CA-2014-134103,30-Jan-14,04-Feb-14,Standard Class,MV-18190,Organic,"48234,Detroit","OFF-PA-10001204,Xerox 1972",2,0,10.56,4.75
CA-2014-134103,30-Jan-14,04-Feb-14,Standard Class,MV-18190,Organic,"48234,Detroit","OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.",2,0,229.94,6.9
CA-2016-129126,14-Dec-16,19-Dec-16,Standard Class,PK-19075,Organic,"10011,New York City","OFF-PA-10001471,Strathmore Photo Frame Cards",2,0,14.62,6.73
CA-2016-129126,14-Dec-16,19-Dec-16,Standard Class,PK-19075,Organic,"10011,New York City","OFF-LA-10003190,Avery 474",2,0,5.76,2.82
CA-2015-156510,25-Sep-15,29-Sep-15,Standard Class,EH-13990,Organic,"6450,Meriden","OFF-BI-10000822,Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2,0,10.76,5.16
CA-2015-156510,25-Sep-15,29-Sep-15,Standard Class,EH-13990,Organic,"6450,Meriden","OFF-PA-10002222,Xerox Color Copier Paper, 11"" x 17"", Ream",2,0,45.68,21.01
US-2016-155404,22-Sep-16,28-Sep-16,Standard Class,AS-10630,Organic,"40214,Louisville","FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs",2,0,13.28,6.37
CA-2015-108532,29-Aug-15,02-Sep-15,Standard Class,CC-12100,Organic,"48234,Detroit","TEC-PH-10001750,Samsung Rugby III",2,0,131.98,35.63
US-2017-116652,15-Sep-17,19-Sep-17,Standard Class,RD-19480,Organic,"94122,San Francisco","OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers",2,0,108.96,30.51
CA-2016-161543,10-May-16,16-May-16,Standard Class,RD-19720,Organic,"98105,Seattle","OFF-PA-10003971,Xerox 1965",2,0,11.96,5.86
CA-2017-104731,21-Jul-17,27-Jul-17,Standard Class,AM-10705,Organic,"24153,Salem","OFF-SU-10003505,Premier Electric Letter Opener",2,0,231.72,11.59
CA-2015-107678,21-Apr-15,28-Apr-15,Standard Class,JK-16090,Organic,"40214,Louisville","FUR-CH-10001891,Global Deluxe Office Fabric Chairs",2,0,191.96,51.83
CA-2014-138513,23-May-14,27-May-14,Standard Class,EH-13990,Organic,"98006,Bellevue","OFF-PA-10003177,Xerox 1999",2,0,12.96,6.22
CA-2017-128328,05-Aug-17,09-Aug-17,Standard Class,PO-18865,Organic,"46203,Indianapolis","TEC-AC-10001714,Logitech MX Performance Wireless Mouse",2,0,79.78,29.52
CA-2017-161088,25-May-17,29-May-17,Standard Class,MH-18115,Organic,"31907,Columbus","OFF-BI-10002824,Recycled Easel Ring Binders",2,0,29.84,13.43
CA-2017-145429,21-Jul-17,25-Jul-17,Standard Class,SW-20455,Organic,"92024,San Diego","OFF-PA-10003205,Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",2,0,16.34,7.68
CA-2017-100230,11-Dec-17,15-Dec-17,Standard Class,AA-10375,Organic,"10035,New York City","TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black",2,0,116.98,29.25
CA-2017-128965,17-Apr-17,22-Apr-17,Standard Class,PS-18760,Organic,"90008,Los Angeles","OFF-LA-10001404,Avery 517",2,0,7.38,3.47
US-2016-121013,05-Sep-16,10-Sep-16,Standard Class,MM-17920,Organic,"23320,Chesapeake","OFF-LA-10004545,Avery 50",2,0,25.06,11.78
US-2017-115301,29-Jul-17,02-Aug-17,Standard Class,VG-21790,Organic,"98103,Seattle","FUR-BO-10004709,Bush Westfield Collection Bookcases, Medium Cherry Finish",2,0,115.96,25.51
CA-2015-126466,09-Nov-15,13-Nov-15,Standard Class,JO-15550,Organic,"95661,Roseville","OFF-FA-10000490,OIC Binder Clips, Mini, 1/4"" Capacity, Black",2,0,2.48,1.17
CA-2016-116526,01-Sep-16,05-Sep-16,Standard Class,JA-15970,Organic,"48227,Detroit","OFF-AR-10004999,Newell 315",2,0,11.96,2.99
US-2016-134369,16-Sep-16,22-Sep-16,Standard Class,BC-11125,Organic,"92677,Laguna Niguel","OFF-PA-10002195,Xerox 1966",2,0,12.96,6.35
US-2014-135881,23-May-14,27-May-14,Standard Class,GT-14710,Organic,"10035,New York City","OFF-SU-10003002,Letter Slitter",2,0,5.04,0.15
CA-2017-131653,29-Jan-17,05-Feb-17,Standard Class,RD-19585,Organic,"10011,New York City","OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",2,0,5.22,2.4
CA-2017-161970,22-Sep-17,27-Sep-17,Standard Class,PB-19105,Organic,"30080,Smyrna","OFF-PA-10004255,Xerox 219",2,0,12.96,6.22
CA-2017-103443,17-Dec-17,23-Dec-17,Standard Class,AT-10735,Organic,"10009,New York City","OFF-ST-10002276,Safco Steel Mobile File Cart",2,0,166.72,41.68
CA-2017-103443,17-Dec-17,23-Dec-17,Standard Class,AT-10735,Organic,"10009,New York City","FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats",2,0,124.36,27.36
CA-2015-119480,09-Jan-15,13-Jan-15,Standard Class,CC-12685,Organic,"42420,Henderson","OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener",2,0,42.76,11.12
CA-2017-147410,04-Sep-17,08-Sep-17,Standard Class,EJ-14155,Organic,"92704,Santa Ana","OFF-ST-10003805,24 Capacity Maxi Data Binder Racks, Pearl",2,0,421.1,105.28
CA-2016-109666,19-Apr-16,26-Apr-16,Standard Class,KM-16720,Organic,"10035,New York City","TEC-PH-10004774,Gear Head AU3700S Headset",2,0,25.98,0.78
CA-2016-109666,19-Apr-16,26-Apr-16,Standard Class,KM-16720,Organic,"10035,New York City","OFF-AR-10004582,BIC Brite Liner Grip Highlighters",2,0,3.28,1.48
CA-2016-109666,19-Apr-16,26-Apr-16,Standard Class,KM-16720,Organic,"10035,New York City","OFF-SU-10002522,Acme Kleen Earth Office Shears",2,0,7.76,2.25
CA-2016-109666,19-Apr-16,26-Apr-16,Standard Class,KM-16720,Organic,"10035,New York City","OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener",2,0,71.96,17.99
CA-2017-166926,01-Dec-17,08-Dec-17,Standard Class,SO-20335,Organic,"98105,Seattle","FUR-BO-10002598,Hon Metal Bookcases, Putty",2,0,141.96,41.17
